   在 WPFFloatWin.MainWindow.MainTimerHandle(Object sender, EventArgs e) 位置 C:\Users\Sq\Documents\Visual Studio 2015\Projects\WPFFloatWin\WPFFloatWin\MainWindow.xaml.cs:行号 439
   在 System.Windows.Threading.DispatcherTimer.FireTick(Object unused)
   在 System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   在 System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
2017/4/13 14:03:54 对象：System.Windows.Threading.Dispatcher
2017/4/13 14:03:54 保存成功
2017/4/13 22:42:25 程序开始运行
2017/4/14 0:54:35 程序非正常退出！
2017/4/14 0:54:35 原因：Shutdown
2017/4/14 0:54:35 保存成功
2017/4/14 11:25:46 程序开始运行
2017/4/17 20:36:02 程序非正常退出！
2017/4/17 20:36:02 原因：Shutdown
2017/4/17 20:36:02 保存成功
2017/4/17 20:38:06 程序开始运行
2017/4/18 12:21:28 程序非正常退出！
2017/4/18 12:21:28 原因：Shutdown
2017/4/18 12:21:28 保存成功
2017/4/18 14:38:03 程序开始运行
2017/4/18 14:39:44 程序非正常退出！
2017/4/18 14:39:44 原因：Shutdown
2017/4/18 14:39:44 保存成功
2017/4/18 14:43:40 程序开始运行
2017/4/19 13:53:15 程序异常！
2017/4/19 13:53:16 原因：System.Net.NetworkInformation.NetworkInformationException (0x80004005): 系统找不到指定的文件。
   在 System.Net.NetworkInformation.SystemIPInterfaceStatistics.GetIfEntry2(Int64 index)
   在 System.Net.NetworkInformation.SystemNetworkInterface.GetIPv4Statistics()
   在 WPFFloatWin.MainWindow.NetHandle() 位置 C:\Users\Sq\Documents\Visual Studio 2015\Projects\WPFFloatWin\WPFFloatWin\MainWindow.xaml.cs:行号 370
   在 WPFFloatWin.MainWindow.MainTimerHandle(Object sender, EventArgs e) 位置 C:\Users\Sq\Documents\Visual Studio 2015\Projects\WPFFloatWin\WPFFloatWin\MainWindow.xaml.cs:行号 439
   在 System.Windows.Threading.DispatcherTimer.FireTick(Object unused)
   在 System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   在 System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
2017/4/19 13:53:16 对象：System.Windows.Threading.Dispatcher
2017/4/19 14:55:19 保存成功
2017/4/20 13:21:53 程序开始运行
2017/4/20 23:34:41 程序非正常退出！
2017/4/20 23:34:41 原因：Shutdown
2017/4/20 23:34:41 保存成功
2017/4/21 16:24:49 程序开始运行
2017/4/21 17:07:49 程序非正常退出！
2017/4/21 17:07:49 原因：Shutdown
2017/4/21 17:07:49 保存成功
2017/4/21 17:18:38 程序开始运行
2017/4/25 23:34:50 程序非正常退出！
2017/4/25 23:34:50 原因：Shutdown
2017/4/25 23:34:50 保存成功
2017/4/26 8:06:28 程序开始运行
2017/4/26 20:14:46 程序异常！
2017/4/26 20:14:46 原因：System.Net.NetworkInformation.NetworkInformationException (0x80004005): 系统找不到指定的文件。
   在 System.Net.NetworkInformation.SystemIPInterfaceStatistics.GetIfEntry2(Int64 index)
   在 System.Net.NetworkInformation.SystemNetworkInterface.GetIPv4Statistics()
   在 WPFFloatWin.MainWindow.NetHandle() 位置 C:\Users\Sq\Documents\Visual Studio 2015\Projects\WPFFloatWin\WPFFloatWin\MainWindow.xaml.cs:行号 370
   在 WPFFloatWin.MainWindow.MainTimerHandle(Object sender, EventArgs e) 位置 C:\Users\Sq\Documents\Visual Studio 2015\Projects\WPFFloatWin\WPFFloatWin\MainWindow.xaml.cs:行号 439
   在 System.Windows.Threading.DispatcherTimer.FireTick(Object unused)
   在 System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   在 System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
2017/4/26 20:14:46 对象：System.Windows.Threading.Dispatcher
2017/4/26 20:14:46 保存成功
2017/4/27 14:00:28 程序开始运行
2017/4/29 2:21:54 程序非正常退出！
2017/4/29 2:21:54 原因：Shutdown
2017/4/29 2:21:54 保存成功
2017/4/29 14:54:51 程序开始运行
2017/4/30 1:00:43 程序非正常退出！
2017/4/30 1:00:43 原因：Shutdown
2017/4/30 1:00:43 保存成功
2017/4/30 13:55:10 程序开始运行
2017/5/5 20:36:49 保存成功
2017/5/5 20:36:49 程序成功退出
2017/5/6 16:37:49 程序开始运行
2017/5/7 19:10:53 保存成功
2017/5/7 19:10:53 程序成功退出
2017/5/10 8:42:39 程序开始运行
2017/5/10 14:41:34 程序异常！
